id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,Location
4043,Guwahati to Langhin (assam),https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Kareng Travels,NON A/C Seater Push Back (2+2),10:00,04h 00m,14:00,4.0,270,29,Karbi Anglong
4044,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,04h 15m,15:45,3.5,299,34,Karbi Anglong
4045,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,Non AC Seater (2+2),11:45,04h 45m,16:30,4.0,285,35,Karbi Anglong
4046,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,A/C Seater (2+1),05:00,04h 45m,09:45,3.6,300,18,Karbi Anglong
4047,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,Bharat Benz A/C Seater (2+1),12:15,05h 00m,17:15,3.7,285,31,Karbi Anglong
4048,Guwahati to Bokolia (assam),https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Kareng Travels,NON A/C Seater Push Back (2+2),10:00,04h 30m,14:30,3.3,270,32,Karbi Anglong
4049,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,KAAC TRANSPORT - 157249,Non AC Seater 2+2,05:45,03h 45m,09:30,4.4,250,12,Karbi Anglong
4050,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Kareng Travels,NON A/C Seater Push Back (2+2),06:00,03h 30m,09:30,4.2,280,11,Karbi Anglong
4051,Dokmoka to Guwahati,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Kareng Travels,Bharat Benz A/C Seater (2+1),06:30,04h 00m,10:30,4.8,300,19,Karbi Anglong
4052,Langhin (assam) to Guwahati,https://www.redbus.in/bus-tickets/langhin-assam-to-guwahati,KAAC TRANSPORT - 157249,Non AC Seater 2+2,05:30,04h 00m,09:30,3.7,266,12,Karbi Anglong
4053,Langhin (assam) to Guwahati,https://www.redbus.in/bus-tickets/langhin-assam-to-guwahati,Kareng Travels,NON A/C Seater Push Back (2+2),05:45,03h 45m,09:30,4.6,285,11,Karbi Anglong
4054,Langhin (assam) to Guwahati,https://www.redbus.in/bus-tickets/langhin-assam-to-guwahati,Kareng Travels,Bharat Benz A/C Seater (2+1),06:15,04h 15m,10:30,4.0,300,20,Karbi Anglong
4055,Diphu to Hamren,https://www.redbus.in/bus-tickets/diphu-to-hamren,KAAC TRANSPORT - 157442,Non AC Seater 2+2,04:30,06h 00m,10:30,3.3,300,41,Karbi Anglong
4056,Diphu to Hamren,https://www.redbus.in/bus-tickets/diphu-to-hamren,KAAC TRANSPORT - 175492,Non AC Seater (2+2),13:00,04h 30m,17:30,3.3,246,41,Karbi Anglong
4057,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,05h 30m,17:00,4.0,350,44,Karbi Anglong
4058,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,Non AC Seater (2+2),11:45,06h 15m,18:00,4.4,342,45,Karbi Anglong
4059,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,A/C Seater (2+1),05:00,05h 30m,10:30,3.7,360,18,Karbi Anglong
4060,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,NON A/C Seater Push Back (2+2),10:00,05h 30m,15:30,3.9,324,30,Karbi Anglong
4061,Guwahati to Manja (assam),https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Kareng Travels,Bharat Benz A/C Seater (2+1),12:15,05h 45m,18:00,3.9,342,35,Karbi Anglong
